Company Names,Cars Names,Engines,CC/Battery Capacity,HorsePower,Total Speed,Performance(0 - 100 )KM/H,Cars Prices,Fuel Types,Seats,Torque,Turbo
Mazda,Scrum,660cc Inline-3,660.0,63.0,130,15.0,5.0,Petrol,4,85.0,No
Mazda,Parkway,1.8L Inline-4,400.5,115.0,160,12.5,11.25,Petrol,5,155.0,No
Mazda,Titan (Truck),3.0L Inline-4,1.5,130.0,120,15.0,13.75,Diesel,2,300.0,No
Mazda,CX-60,2.5L Inline-4,251.0,187.0,200,8.5,21.25,Petrol/Diesel,5,250.0,No
Mazda,CX-80,3.0L Inline-6,1.5,250.0,210,7.5,23.75,Petrol,7,400.0,No
Mazda,T1500,1.5L Inline-4,250.5,75.0,120,18.0,8.25,Petrol,2,105.0,No
Mazda,Bongo Van,2.0L Inline-4,1.0,100.0,160,14.0,10.0,Petrol/Diesel,3,140.0,No
Mazda,Bongo Friendee,2.5L Inline-4,251.0,115.0,160,12.5,11.0,Petrol/Diesel,7,160.0,No
Mazda,Revue,1.3L Inline-4,150.5,75.0,130,15.5,5.5,Petrol,5,110.0,No
Mazda,Protegé,1.8L Inline-4,400.5,125.0,185,9.0,8.25,Petrol,5,170.0,No
Mazda,Xedos 6,2.5L V6,251.0,170.0,215,8.5,13.75,Petrol,5,230.0,No
Mazda,Xedos 9,3.0L V6,1.5,200.0,220,7.5,16.25,Petrol,5,260.0,No
Mazda,121,1.3L Inline-4,150.5,70.0,155,13.0,6.75,Petrol,5,110.0,No
Mazda,1200,1.2L Inline-4,100.5,60.0,130,16.0,5.5,Petrol,4,90.0,No
Mazda,1500,1.5L Inline-4,250.5,85.0,145,14.0,6.75,Petrol,5,120.0,No
Mazda,RX-2,1.3L Inline-2 (Wankel),154.5,130.0,185,8.5,11.25,Petrol,4,220.0,No
Mazda,RX-5,1.6L Inline-2 (Wankel),294.5,135.0,190,8.0,13.75,Petrol,4,210.0,No
Mazda,RX-7 Spirit R,1.3L Inline-2 (Wankel),154.5,280.0,250,5.5,18.75,Petrol,2,290.0,No
Mazda,Cosmo Sport (110S),1.0L Inline-2 (Wankel),0.5,110.0,170,10.0,16.25,Petrol,2,150.0,No
Mazda,Eunos 500,2.0L Inline-4,499.5,135.0,200,9.0,13.25,Petrol,5,170.0,No
Mazda,Eunos Roadster,1.6L Inline-4,295.5,116.0,180,9.5,8.25,Petrol,2,140.0,No
Mazda,Familia Astina,1.8L Inline-4,400.5,135.0,200,8.5,10.5,Petrol,5,170.0,No
Mazda,Savanna RX-7,1.3L Inline-2 (Wankel),154.5,165.0,230,7.5,15.0,Petrol,2,230.0,No
Mazda,Capella Cargo,2.0L Inline-4,1.0,115.0,180,12.0,10.0,Petrol,4,160.0,No
Mazda,818,1.6L Inline-4,300.5,100.0,170,12.5,8.0,Petrol,5,130.0,No
Mazda,Sentia Hardtop Coupe,2.5L V6,251.0,160.0,210,8.0,16.25,Petrol,4,220.0,No
Mazda,Biante,2.0L Inline-4,1.0,150.0,185,10.0,12.0,Petrol,7,200.0,No
Mazda,Premacy Hydrogen RE Hybrid,1.3L Wankel + Electric,154.5,200.0,180,9.5,21.25,Hybrid,5,260.0,No
Mazda,Carol P360,0.36L Inline-2,360.0,26.0,85,35.0,4.5,Petrol,4,45.0,No
Mazda,T2000,2.0L Inline-4,1.0,110.0,170,12.5,9.5,Petrol,2,160.0,No
Mazda,AZ-Offroad,1.3L Inline-4,149.5,85.0,145,12.0,8.25,Petrol,5,130.0,No
Mazda,Scrum Wagon,0.66L Inline-3,657.0,64.0,120,15.5,5.5,Petrol,4,95.0,No
Mazda,Persona,1.5L Inline-4,249.0,92.0,160,13.5,7.25,Petrol,5,130.0,No
Mazda,Astina,1.8L Inline-4,400.5,140.0,190,8.5,11.0,Petrol,5,160.0,No
Mazda,Etude,1.6L Inline-4,299.5,105.0,170,10.0,7.5,Petrol,5,135.0,No
Mazda,Porter,1.5L Inline-4,249.0,95.0,130,14.0,6.75,Petrol,2,130.0,No
Mazda,MX-3,1.6L Inline-4,299.5,130.0,190,8.5,10.0,Petrol,4,140.0,No
Mazda,MX-5 Superlight Concept,1.8L Inline-4,399.5,143.0,200,7.5,16.25,Petrol,2,160.0,No
Mazda,Premacy Hydrogen RE,1.3L Wankel + Electric,154.5,200.0,180,9.5,21.25,Hybrid,5,260.0,No
Mazda,Bongo Truck,2.0L Inline-4,499.5,120.0,130,15.0,8.25,Petrol,2,150.0,No
Mazda,Rotary Pickup,1.3L Wankel Rotary Engine,154.5,130.0,150,14.5,10.0,Petrol,2,160.0,No
Mazda,Luce Rotary Coupe,1.3L Wankel Rotary Engine,154.5,135.0,175,12.0,13.75,Petrol,4,180.0,No
Mazda,Millenia S,2.5L V6,251.0,200.0,220,8.0,16.25,Petrol,5,250.0,No
Mazda,787B (Race Car),2.6L Wankel Rotary Engine,311.0,700.0,320,3.5,2.0,Petrol,1,500.0,No
